"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US08011","Bent County, Colorado","6000","*****"
"0500000US08013","Boulder County, Colorado","305166","*****"
"0500000US08014","Broomfield County, Colorado","59027","*****"
"0500000US08015","Chaffee County, Colorado","18121","*****"
"0500000US08019","Clear Creek County, Colorado","9114","*****"
"0500000US08021","Conejos County, Colorado","8276","*****"
"0500000US08023","Costilla County, Colorado","3578","*****"
"0500000US08025","Crowley County, Colorado","5558","*****"
"0500000US08027","Custer County, Colorado","4274","*****"
"0500000US08029","Delta County, Colorado","30378","*****"
"0500000US08031","Denver County, Colorado","633777","*****"
"0500000US08035","Douglas County, Colorado","299794","*****"
"0500000US08037","Eagle County, Colorado","52233","*****"
"0500000US08039","Elbert County, Colorado","23545","*****"
"0500000US08041","El Paso County, Colorado","645707","*****"
"0500000US08043","Fremont County, Colorado","46879","*****"
"0500000US08045","Garfield County, Colorado","56684","*****"
"0500000US08047","Gilpin County, Colorado","5557","*****"
"0500000US08049","Grand County, Colorado","14478","*****"
"0500000US08051","Gunnison County, Colorado","15503","*****"
"0500000US08055","Huerfano County, Colorado","6550","*****"
"0500000US08059","Jefferson County, Colorado","546162","*****"
"0500000US08063","Kit Carson County, Colorado","8122","*****"
"0500000US08065","Lake County, Colorado","7311","*****"
"0500000US08067","La Plata County, Colorado","52547","*****"
"0500000US08069","Larimer County, Colorado","311435","*****"
"0500000US08071","Las Animas County, Colorado","14789","*****"
"0500000US08073","Lincoln County, Colorado","5462","*****"
"0500000US08075","Logan County, Colorado","22604","*****"
"0500000US08077","Mesa County, Colorado","147509","*****"
"0500000US08081","Moffat County, Colorado","13286","*****"
"0500000US08083","Montezuma County, Colorado","25569","*****"
"0500000US08085","Montrose County, Colorado","40885","*****"
"0500000US08087","Morgan County, Colorado","28342","*****"
"0500000US08089","Otero County, Colorado","18712","*****"
"0500000US08091","Ouray County, Colorado","4532","*****"
"0500000US08093","Park County, Colorado","16174","*****"
"0500000US08095","Phillips County, Colorado","4385","*****"
"0500000US08097","Pitkin County, Colorado","17303","*****"
"0500000US08099","Prowers County, Colorado","12359","*****"
"0500000US08101","Pueblo County, Colorado","160757","*****"
"0500000US08103","Rio Blanco County, Colorado","6739","*****"
"0500000US08105","Rio Grande County, Colorado","11840","*****"
"0500000US08107","Routt County, Colorado","23428","*****"
"0500000US08109","Saguache County, Colorado","6211","*****"
"0500000US08113","San Miguel County, Colorado","7597","*****"
"0500000US08115","Sedgwick County, Colorado","2365","*****"
"0500000US08117","Summit County, Colorado","28482","*****"
"0500000US08119","Teller County, Colorado","23363","*****"
"0500000US08121","Washington County, Colorado","4781","*****"
"0500000US08123","Weld County, Colorado","265066","*****"
"0500000US08125","Yuma County, Colorado","10131","*****"
"0500000US09001","Fairfield County, Connecticut","934215","*****"
"0500000US09003","Hartford County, Connecticut","897374","*****"
"0500000US09005","Litchfield County, Connecticut","187542","*****"
"0500000US09007","Middlesex County, Connecticut","165534","*****"
"0500000US09009","New Haven County, Connecticut","863148","*****"
"0500000US09011","New London County, Connecticut","274071","*****"
"0500000US09013","Tolland County, Connecticut","152251","*****"
"0500000US09015","Windham County, Connecticut","117918","*****"
"0500000US10001","Kent County, Delaware","167477","*****"
"0500000US10003","New Castle County, Delaware","545846","*****"
"0500000US10005","Sussex County, Delaware","203737","*****"
"0500000US11001","District of Columbia, District of Columbia","633736","*****"
"0500000US12001","Alachua County, Florida","251759","*****"
"0500000US12003","Baker County, Florida","27057","*****"
"0500000US12005","Bay County, Florida","172988","*****"
"0500000US12007","Bradford County, Florida","27552","*****"
"0500000US12009","Brevard County, Florida","548891","*****"
"0500000US12011","Broward County, Florida","1815269","*****"
"0500000US12013","Calhoun County, Florida","14657","*****"
"0500000US12015","Charlotte County, Florida","163151","*****"
"0500000US12017","Citrus County, Florida","139771","*****"
"0500000US12019","Clay County, Florida","194868","*****"
"0500000US12021","Collier County, Florida","334474","*****"
"0500000US12023","Columbia County, Florida","67662","*****"
"0500000US12027","DeSoto County, Florida","34785","*****"
"0500000US12029","Dixie County, Florida","16137","*****"
"0500000US12031","Duval County, Florida","880750","*****"
"0500000US12033","Escambia County, Florida","304099","*****"
"0500000US12035","Flagler County, Florida","98843","*****"
"0500000US12037","Franklin County, Florida","11636","*****"
"0500000US12039","Gadsden County, Florida","46865","*****"
"0500000US12041","Gilchrist County, Florida","16948","*****"
"0500000US12043","Glades County, Florida","13190","*****"
"0500000US12045","Gulf County, Florida","15781","*****"
"0500000US12047","Hamilton County, Florida","14466","*****"
"0500000US12049","Hardee County, Florida","27549","*****"
"0500000US12051","Hendry County, Florida","38360","*****"
"0500000US12053","Hernando County, Florida","173792","*****"
"0500000US12055","Highlands County, Florida","98261","*****"
"0500000US12057","Hillsborough County, Florida","1279668","*****"
"0500000US12059","Holmes County, Florida","19741","*****"
"0500000US12061","Indian River County, Florida","140918","*****"
"0500000US12063","Jackson County, Florida","49105","*****"
"0500000US12065","Jefferson County, Florida","14335","*****"
"0500000US12067","Lafayette County, Florida","8821","*****"
"0500000US12069","Lake County, Florida","305010","*****"
"0500000US12071","Lee County, Florida","647554","*****"
"0500000US12073","Leon County, Florida","280882","*****"
"0500000US12075","Levy County, Florida","40057","*****"
"0500000US12077","Liberty County, Florida","8302","*****"
"0500000US12079","Madison County, Florida","18901","*****"
"0500000US12081","Manatee County, Florida","335840","*****"
"0500000US12083","Marion County, Florida","334771","*****"
"0500000US12085","Martin County, Florida","149658","*****"
"0500000US12086","Miami-Dade County, Florida","2600861","*****"
"0500000US12087","Monroe County, Florida","75208","*****"
"0500000US12089","Nassau County, Florida","74918","*****"
"0500000US12091","Okaloosa County, Florida","188984","*****"
"0500000US12093","Okeechobee County, Florida","39398","*****"
"0500000US12095","Orange County, Florida","1200241","*****"
"0500000US12097","Osceola County, Florida","289449","*****"
"0500000US12099","Palm Beach County, Florida","1359074","*****"
"0500000US12101","Pasco County, Florida","472745","*****"
"0500000US12103","Pinellas County, Florida","925030","*****"
"0500000US12105","Polk County, Florida","617323","*****"
"0500000US12107","Putnam County, Florida","73191","*****"
"0500000US12109","St. Johns County, Florida","203402","*****"
"0500000US12111","St. Lucie County, Florida","283988","*****"
"0500000US12113","Santa Rosa County, Florida","158240","*****"
"0500000US12115","Sarasota County, Florida","386944","*****"
"0500000US12117","Seminole County, Florida","432135","*****"
"0500000US12119","Sumter County, Florida","103708","*****"
"0500000US12121","Suwannee County, Florida","43404","*****"
"0500000US12123","Taylor County, Florida","22690","*****"
"0500000US12125","Union County, Florida","15258","*****"
"0500000US12127","Volusia County, Florida","498981","*****"
"0500000US12129","Wakulla County, Florida","31015","*****"
"0500000US12131","Walton County, Florida","57821","*****"
"0500000US12133","Washington County, Florida","24660","*****"
"0500000US13001","Appling County, Georgia","18421","*****"
"0500000US13003","Atkinson County, Georgia","8297","*****"
"0500000US13005","Bacon County, Georgia","11196","*****"
"0500000US13007","Baker County, Georgia","3342","*****"
"0500000US13009","Baldwin County, Georgia","45854","*****"
"0500000US13011","Banks County, Georgia","18317","*****"
"0500000US13013","Barrow County, Georgia","70873","*****"
"0500000US13015","Bartow County, Georgia","100771","*****"
"0500000US13017","Ben Hill County, Georgia","17547","*****"
"0500000US13019","Berrien County, Georgia","19091","*****"
"0500000US13021","Bibb County, Georgia","155237","*****"
"0500000US13023","Bleckley County, Georgia","12912","*****"
"0500000US13025","Brantley County, Georgia","18463","*****"
"0500000US13027","Brooks County, Georgia","15766","*****"
"0500000US13029","Bryan County, Georgia","32185","*****"
"0500000US13031","Bulloch County, Georgia","71940","*****"
"0500000US13033","Burke County, Georgia","23136","*****"
"0500000US13035","Butts County, Georgia","23469","*****"
"0500000US13037","Calhoun County, Georgia","6549","*****"
"0500000US13039","Camden County, Georgia","51193","*****"
"0500000US13043","Candler County, Georgia","11056","*****"
"0500000US13045","Carroll County, Georgia","111872","*****"
"0500000US13047","Catoosa County, Georgia","64955","*****"
"0500000US13049","Charlton County, Georgia","13098","*****"
"0500000US13051","Chatham County, Georgia","275303","*****"
"0500000US13053","Chattahoochee County, Georgia","11846","*****"
"0500000US13055","Chattooga County, Georgia","25484","*****"
"0500000US13057","Cherokee County, Georgia","221951","*****"
"0500000US13059","Clarke County, Georgia","119681","*****"
"0500000US13061","Clay County, Georgia","3110","*****"
"0500000US13063","Clayton County, Georgia","264221","*****"
"0500000US13065","Clinch County, Georgia","6777","*****"
"0500000US13067","Cobb County, Georgia","708920","*****"
"0500000US13069","Coffee County, Georgia","42947","*****"
"0500000US13071","Colquitt County, Georgia","45987","*****"
"0500000US13073","Columbia County, Georgia","132362","*****"
"0500000US13075","Cook County, Georgia","17061","*****"
"0500000US13077","Coweta County, Georgia","131419","*****"
"0500000US13079","Crawford County, Georgia","12536","*****"
"0500000US13081","Crisp County, Georgia","23403","*****"
"0500000US13083","Dade County, Georgia","16533","*****"
"0500000US13085","Dawson County, Georgia","22500","*****"
"0500000US13087","Decatur County, Georgia","27508","*****"
"0500000US13089","DeKalb County, Georgia","707185","*****"
"0500000US13091","Dodge County, Georgia","21365","*****"
"0500000US13093","Dooly County, Georgia","14443","*****"
"0500000US13095","Dougherty County, Georgia","93890","*****"
"0500000US13097","Douglas County, Georgia","135037","*****"
"0500000US13099","Early County, Georgia","10662","*****"
"0500000US13101","Echols County, Georgia","4018","*****"
"0500000US13103","Effingham County, Georgia","53673","*****"
"0500000US13105","Elbert County, Georgia","19694","*****"
"0500000US13107","Emanuel County, Georgia","22731","*****"
"0500000US13109","Evans County, Georgia","10868","*****"
"0500000US13111","Fannin County, Georgia","23632","*****"
"0500000US13113","Fayette County, Georgia","107930","*****"
"0500000US13115","Floyd County, Georgia","96146","*****"
"0500000US13117","Forsyth County, Georgia","189314","*****"
"0500000US13119","Franklin County, Georgia","22051","*****"
"0500000US13121","Fulton County, Georgia","967100","*****"
"0500000US13123","Gilmer County, Georgia","28441","*****"
"0500000US13125","Glascock County, Georgia","3086","*****"
"0500000US13127","Glynn County, Georgia","80937","*****"
"0500000US13129","Gordon County, Georgia","55666","*****"
"0500000US13131","Grady County, Georgia","25239","*****"
"0500000US13133","Greene County, Georgia","16190","*****"
"0500000US13135","Gwinnett County, Georgia","842091","*****"
"0500000US13137","Habersham County, Georgia","43342","*****"
"0500000US13139","Hall County, Georgia","185318","*****"
"0500000US13141","Hancock County, Georgia","9043","*****"
"0500000US13143","Haralson County, Georgia","28563","*****"
"0500000US13145","Harris County, Georgia","32539","*****"
"0500000US13147","Hart County, Georgia","25406","*****"
"0500000US13149","Heard County, Georgia","11674","*****"
"0500000US13151","Henry County, Georgia","209069","*****"
"0500000US13153","Houston County, Georgia","145622","*****"
"0500000US13155","Irwin County, Georgia","9482","*****"
"0500000US13157","Jackson County, Georgia","60928","*****"
"0500000US13159","Jasper County, Georgia","13647","*****"
"0500000US13161","Jeff Davis County, Georgia","15028","*****"
"0500000US13163","Jefferson County, Georgia","16554","*****"
"0500000US13165","Jenkins County, Georgia","8794","*****"
"0500000US13167","Johnson County, Georgia","9850","*****"
"0500000US13169","Jones County, Georgia","28783","*****"
"0500000US13171","Lamar County, Georgia","18128","*****"
"0500000US13173","Lanier County, Georgia","10356","*****"
"0500000US13175","Laurens County, Georgia","48028","*****"
"0500000US13177","Lee County, Georgia","28805","*****"
"0500000US13179","Liberty County, Georgia","64489","*****"
"0500000US13181","Lincoln County, Georgia","7800","*****"
"0500000US13183","Long County, Georgia","15967","*****"
"0500000US13185","Lowndes County, Georgia","112515","*****"
"0500000US13187","Lumpkin County, Georgia","30719","*****"
"0500000US13189","McDuffie County, Georgia","21563","*****"
"0500000US13191","McIntosh County, Georgia","14172","*****"
"0500000US13193","Macon County, Georgia","14232","*****"
"0500000US13195","Madison County, Georgia","28142","*****"
"0500000US13197","Marion County, Georgia","8751","*****"
"0500000US13199","Meriwether County, Georgia","21434","*****"
"0500000US13201","Miller County, Georgia","6017","*****"
"0500000US13205","Mitchell County, Georgia","23175","*****"
"0500000US13207","Monroe County, Georgia","26788","*****"
"0500000US13209","Montgomery County, Georgia","9000","*****"
"0500000US13211","Morgan County, Georgia","17866","*****"
"0500000US13213","Murray County, Georgia","39416","*****"
"0500000US13215","Muscogee County, Georgia","198247","*****"
"0500000US13217","Newton County, Georgia","101503","*****"
"0500000US13219","Oconee County, Georgia","33769","*****"
"0500000US13221","Oglethorpe County, Georgia","14695","*****"
"0500000US13223","Paulding County, Georgia","145565","*****"
"0500000US13225","Peach County, Georgia","27337","*****"
"0500000US13227","Pickens County, Georgia","29550","*****"
"0500000US13229","Pierce County, Georgia","18860","*****"
"0500000US13231","Pike County, Georgia","17821","*****"
"0500000US13233","Polk County, Georgia","41250","*****"
"0500000US13235","Pulaski County, Georgia","11693","*****"
"0500000US13237","Putnam County, Georgia","21226","*****"
"0500000US13241","Rabun County, Georgia","16267","*****"
"0500000US13243","Randolph County, Georgia","7411","*****"
"0500000US13245","Richmond County, Georgia","201244","*****"
"0500000US13247","Rockdale County, Georgia","86256","*****"
"0500000US13249","Schley County, Georgia","5054","*****"
"0500000US13251","Screven County, Georgia","14281","*****"
"0500000US13253","Seminole County, Georgia","8804","*****"
"0500000US13255","Spalding County, Georgia","63946","*****"
"0500000US13257","Stephens County, Georgia","25741","*****"
"0500000US13259","Stewart County, Georgia","5900","*****"
"0500000US13261","Sumter County, Georgia","31804","*****"
"0500000US13263","Talbot County, Georgia","6594","*****"
"0500000US13267","Tattnall County, Georgia","25356","*****"
"0500000US13269","Taylor County, Georgia","8505","*****"
"0500000US13271","Telfair County, Georgia","16493","*****"
"0500000US13273","Terrell County, Georgia","9304","*****"
"0500000US13275","Thomas County, Georgia","44733","*****"
"0500000US13277","Tift County, Georgia","40721","*****"
"0500000US13279","Toombs County, Georgia","27272","*****"
"0500000US13281","Towns County, Georgia","10670","*****"
"0500000US13283","Treutlen County, Georgia","6781","*****"
"0500000US13285","Troup County, Georgia","68375","*****"
"0500000US13287","Turner County, Georgia","8491","*****"
"0500000US13289","Twiggs County, Georgia","8612","*****"
"0500000US13291","Union County, Georgia","21553","*****"
"0500000US13293","Upson County, Georgia","26681","*****"
"0500000US13295","Walker County, Georgia","68445","*****"
"0500000US13297","Walton County, Georgia","85378","*****"
"0500000US13299","Ware County, Georgia","35915","*****"
"0500000US13301","Warren County, Georgia","5626","*****"
"0500000US13303","Washington County, Georgia","20861","*****"
"0500000US13305","Wayne County, Georgia","30170","*****"
"0500000US13307","Webster County, Georgia","2744","*****"
"0500000US13309","Wheeler County, Georgia","7932","*****"
"0500000US13311","White County, Georgia","27594","*****"
"0500000US13313","Whitfield County, Georgia","103132","*****"
"0500000US13315","Wilcox County, Georgia","9061","*****"
"0500000US13317","Wilkes County, Georgia","10123","*****"
"0500000US13319","Wilkinson County, Georgia","9455","*****"
"0500000US13321","Worth County, Georgia","21365","*****"
"0500000US15001","Hawaii County, Hawaii","189382","*****"
"0500000US15003","Honolulu County, Hawaii","975690","*****"
"0500000US15007","Kauai County, Hawaii","68745","*****"
"0500000US16001","Ada County, Idaho","409239","*****"
"0500000US16003","Adams County, Idaho","3908","*****"
"0500000US16005","Bannock County, Idaho","83394","*****"
"0500000US16007","Bear Lake County, Idaho","5941","*****"
"0500000US16009","Benewah County, Idaho","9149","*****"
"0500000US16011","Bingham County, Idaho","45558","*****"
"0500000US16013","Blaine County, Idaho","21269","*****"
"0500000US16015","Boise County, Idaho","6880","*****"
"0500000US16017","Bonner County, Idaho","40899","*****"
"0500000US16019","Bonneville County, Idaho","106703","*****"
"0500000US16021","Boundary County, Idaho","10903","*****"
"0500000US16023","Butte County, Idaho","2734","*****"
"0500000US16027","Canyon County, Idaho","195353","*****"
"0500000US16029","Caribou County, Idaho","6857","*****"
"0500000US16031","Cassia County, Idaho","23275","*****"
"0500000US16035","Clearwater County, Idaho","8600","*****"
"0500000US16037","Custer County, Idaho","4284","*****"
"0500000US16039","Elmore County, Idaho","26349","*****"
"0500000US16041","Franklin County, Idaho","12853","*****"
"0500000US16043","Fremont County, Idaho","13024","*****"
"0500000US16045","Gem County, Idaho","16732","*****"
"0500000US16047","Gooding County, Idaho","15241","*****"
"0500000US16049","Idaho County, Idaho","16315","*****"
"0500000US16051","Jefferson County, Idaho","26620","*****"
"0500000US16053","Jerome County, Idaho","22580","*****"
"0500000US16055","Kootenai County, Idaho","142783","*****"
"0500000US16057","Latah County, Idaho","37989","*****"
"0500000US16059","Lemhi County, Idaho","7828","*****"
"0500000US16061","Lewis County, Idaho","3822","*****"
"0500000US16063","Lincoln County, Idaho","5246","*****"
"0500000US16065","Madison County, Idaho","37754","*****"
"0500000US16067","Minidoka County, Idaho","20191","*****"
"0500000US16069","Nez Perce County, Idaho","39655","*****"
"0500000US16071","Oneida County, Idaho","4241","*****"
"0500000US16073","Owyhee County, Idaho","11412","*****"
"0500000US16075","Payette County, Idaho","22658","*****"
"0500000US16077","Power County, Idaho","7742","*****"
"0500000US16079","Shoshone County, Idaho","12629","*****"
"0500000US16081","Teton County, Idaho","10212","*****"
"0500000US16083","Twin Falls County, Idaho","78933","*****"
"0500000US16085","Valley County, Idaho","9662","*****"
"0500000US16087","Washington County, Idaho","10068","*****"
"0500000US17001","Adams County, Illinois","67113","*****"
"0500000US17003","Alexander County, Illinois","7821","*****"
"0500000US17005","Bond County, Illinois","17571","*****"
"0500000US17007","Boone County, Illinois","54005","*****"
"0500000US17009","Brown County, Illinois","6878","*****"
"0500000US17011","Bureau County, Illinois","34361","*****"
"0500000US17013","Calhoun County, Illinois","5033","*****"
"0500000US17015","Carroll County, Illinois","15027","*****"
"0500000US17017","Cass County, Illinois","13440","*****"
"0500000US17019","Champaign County, Illinois","204214","*****"
"0500000US17021","Christian County, Illinois","34415","*****"
"0500000US17023","Clark County, Illinois","16240","*****"
"0500000US17025","Clay County, Illinois","13675","*****"
"0500000US17027","Clinton County, Illinois","37952","*****"
"0500000US17029","Coles County, Illinois","53655","*****"
"0500000US17031","Cook County, Illinois","5227827","*****"
"0500000US17033","Crawford County, Illinois","19626","*****"
"0500000US17035","Cumberland County, Illinois","10950","*****"
"0500000US17037","DeKalb County, Illinois","104919","*****"
"0500000US17039","De Witt County, Illinois","16461","*****"
"0500000US17041","Douglas County, Illinois","19867","*****"
"0500000US17043","DuPage County, Illinois","926485","*****"
"0500000US17045","Edgar County, Illinois","18171","*****"
"0500000US17047","Edwards County, Illinois","6687","*****"
"0500000US17049","Effingham County, Illinois","34280","*****"
"0500000US17051","Fayette County, Illinois","22041","*****"
"0500000US17053","Ford County, Illinois","13906","*****"
"0500000US17055","Franklin County, Illinois","39774","*****"
"0500000US17057","Fulton County, Illinois","36616","*****"
"0500000US17059","Gallatin County, Illinois","5439","*****"
"0500000US17061","Greene County, Illinois","13677","*****"
"0500000US17063","Grundy County, Illinois","50173","*****"
"0500000US17065","Hamilton County, Illinois","8371","*****"
"0500000US17067","Hancock County, Illinois","18808","*****"
"0500000US17069","Hardin County, Illinois","4226","*****"
"0500000US17071","Henderson County, Illinois","7074","*****"
"0500000US17073","Henry County, Illinois","50031","*****"
"0500000US17075","Iroquois County, Illinois","29272","*****"
"0500000US17077","Jackson County, Illinois","60125","*****"
"0500000US17079","Jasper County, Illinois","9658","*****"
"0500000US17081","Jefferson County, Illinois","38716","*****"
"0500000US17083","Jersey County, Illinois","22751","*****"
"0500000US17085","Jo Daviess County, Illinois","22427","*****"
"0500000US17087","Johnson County, Illinois","12650","*****"
"0500000US17089","Kane County, Illinois","521874","*****"
"0500000US17091","Kankakee County, Illinois","112682","*****"
"0500000US17093","Kendall County, Illinois","118194","*****"
"0500000US17095","Knox County, Illinois","52447","*****"
"0500000US17097","Lake County, Illinois","703170","*****"
"0500000US17099","LaSalle County, Illinois","112698","*****"
"0500000US17101","Lawrence County, Illinois","16726","*****"
"0500000US17103","Lee County, Illinois","35248","*****"
"0500000US17105","Livingston County, Illinois","38476","*****"
"0500000US17107","Logan County, Illinois","30047","*****"
"0500000US17109","McDonough County, Illinois","32388","*****"
"0500000US17111","McHenry County, Illinois","307888","*****"
"0500000US17113","McLean County, Illinois","172390","*****"
"0500000US17115","Macon County, Illinois","109833","*****"
"0500000US17117","Macoupin County, Illinois","47229","*****"
"0500000US17119","Madison County, Illinois","267937","*****"
"0500000US17121","Marion County, Illinois","38922","*****"
"0500000US17123","Marshall County, Illinois","12319","*****"
"0500000US17125","Mason County, Illinois","14309","*****"
"0500000US17127","Massac County, Illinois","15148","*****"
"0500000US17129","Menard County, Illinois","12658","*****"
"0500000US17131","Mercer County, Illinois","16204","*****"
"0500000US17133","Monroe County, Illinois","33373","*****"
"0500000US17135","Montgomery County, Illinois","29740","*****"
"0500000US17137","Morgan County, Illinois","35272","*****"
"0500000US17139","Moultrie County, Illinois","14896","*****"
"0500000US17141","Ogle County, Illinois","52782","*****"
"0500000US17143","Peoria County, Illinois","187197","*****"
"0500000US17145","Perry County, Illinois","22034","*****"
"0500000US17147","Piatt County, Illinois","16552","*****"
"0500000US17149","Pike County, Illinois","16244","*****"
"0500000US17151","Pope County, Illinois","4362","*****"
"0500000US17153","Pulaski County, Illinois","5967","*****"
"0500000US17155","Putnam County, Illinois","5895","*****"
"0500000US17157","Randolph County, Illinois","33091","*****"
"0500000US17159","Richland County, Illinois","16144","*****"
"0500000US17161","Rock Island County, Illinois","146964","*****"
"0500000US17163","St. Clair County, Illinois","268415","*****"
"0500000US17165","Saline County, Illinois","24876","*****"
"0500000US17167","Sangamon County, Illinois","198808","*****"
"0500000US17169","Schuyler County, Illinois","7454","*****"
"0500000US17171","Scott County, Illinois","5260","*****"
"0500000US17173","Shelby County, Illinois","22216","*****"
"0500000US17175","Stark County, Illinois","5888","*****"
"0500000US17177","Stephenson County, Illinois","47053","*****"
"0500000US17179","Tazewell County, Illinois","135872","*****"
"0500000US17181","Union County, Illinois","17620","*****"
"0500000US17183","Vermilion County, Illinois","80773","*****"
"0500000US17185","Wabash County, Illinois","11730","*****"
"0500000US17187","Warren County, Illinois","17784","*****"
"0500000US17189","Washington County, Illinois","14527","*****"
"0500000US17191","Wayne County, Illinois","16627","*****"
"0500000US17193","White County, Illinois","14549","*****"
"0500000US17195","Whiteside County, Illinois","57680","*****"
"0500000US17197","Will County, Illinois","682108","*****"
"0500000US17199","Williamson County, Illinois","66808","*****"
"0500000US17201","Winnebago County, Illinois","292026","*****"
"0500000US17203","Woodford County, Illinois","38965","*****"
"0500000US18001","Adams County, Indiana","34533","*****"
"0500000US18003","Allen County, Indiana","360990","*****"
"0500000US18005","Bartholomew County, Indiana","78628","*****"
"0500000US18007","Benton County, Indiana","8810","*****"
"0500000US18009","Blackford County, Indiana","12576","*****"
"0500000US18011","Boone County, Indiana","59246","*****"
"0500000US18013","Brown County, Indiana","15074","*****"
"0500000US18015","Carroll County, Indiana","20068","*****"
"0500000US18017","Cass County, Indiana","38730","*****"
"0500000US18019","Clark County, Indiana","112212","*****"
"0500000US18021","Clay County, Indiana","26797","*****"
"0500000US18023","Clinton County, Indiana","32987","*****"
"0500000US18025","Crawford County, Indiana","10646","*****"
"0500000US18027","Daviess County, Indiana","32156","*****"
"0500000US18029","Dearborn County, Indiana","49840","*****"
"0500000US18031","Decatur County, Indiana","26112","*****"
"0500000US18033","DeKalb County, Indiana","42321","*****"
"0500000US18035","Delaware County, Indiana","117441","*****"
"0500000US18037","Dubois County, Indiana","42170","*****"
"0500000US18039","Elkhart County, Indiana","199544","*****"
"0500000US18041","Fayette County, Indiana","23955","*****"
"0500000US18043","Floyd County, Indiana","75431","*****"
"0500000US18045","Fountain County, Indiana","17002","*****"
"0500000US18047","Franklin County, Indiana","22980","*****"
"0500000US18049","Fulton County, Indiana","20638","*****"
"0500000US18051","Gibson County, Indiana","33586","*****"
"0500000US18053","Grant County, Indiana","69313","*****"
"0500000US18055","Greene County, Indiana","32978","*****"
"0500000US18057","Hamilton County, Indiana","289722","*****"
"0500000US18059","Hancock County, Indiana","70851","*****"
"0500000US18061","Harrison County, Indiana","39216","*****"
"0500000US18063","Hendricks County, Indiana","150977","*****"
"0500000US18065","Henry County, Indiana","49227","*****"
"0500000US18067","Howard County, Indiana","82914","*****"
"0500000US18069","Huntington County, Indiana","36959","*****"
"0500000US18071","Jackson County, Indiana","43127","*****"
"0500000US18073","Jasper County, Indiana","33443","*****"
"0500000US18075","Jay County, Indiana","21279","*****"
"0500000US18077","Jefferson County, Indiana","32447","*****"
"0500000US18079","Jennings County, Indiana","28223","*****"
"0500000US18081","Johnson County, Indiana","143789","*****"
"0500000US18083","Knox County, Indiana","38181","*****"
"0500000US18085","Kosciusko County, Indiana","77790","*****"
"0500000US18087","LaGrange County, Indiana","37759","*****"
"0500000US18089","Lake County, Indiana","493140","*****"
"0500000US18091","LaPorte County, Indiana","111293","*****"
"0500000US18093","Lawrence County, Indiana","45970","*****"
"0500000US18095","Madison County, Indiana","130688","*****"
"0500000US18097","Marion County, Indiana","919336","*****"
"0500000US18099","Marshall County, Indiana","47032","*****"
"0500000US18101","Martin County, Indiana","10294","*****"
"0500000US18103","Miami County, Indiana","36394","*****"
"0500000US18105","Monroe County, Indiana","141101","*****"
"0500000US18107","Montgomery County, Indiana","38183","*****"
"0500000US18109","Morgan County, Indiana","69343","*****"
"0500000US18111","Newton County, Indiana","14140","*****"
"0500000US18113","Noble County, Indiana","47497","*****"
"0500000US18115","Ohio County, Indiana","6073","*****"
"0500000US18117","Orange County, Indiana","19756","*****"
"0500000US18119","Owen County, Indiana","21321","*****"
"0500000US18121","Parke County, Indiana","17200","*****"
"0500000US18123","Perry County, Indiana","19452","*****"
"0500000US18125","Pike County, Indiana","12733","*****"
"0500000US18127","Porter County, Indiana","165819","*****"
"0500000US18129","Posey County, Indiana","25641","*****"
"0500000US18131","Pulaski County, Indiana","13130","*****"
"0500000US18133","Putnam County, Indiana","37728","*****"
"0500000US18135","Randolph County, Indiana","25801","*****"
"0500000US18137","Ripley County, Indiana","28601","*****"
"0500000US18139","Rush County, Indiana","17147","*****"
"0500000US18141","St. Joseph County, Indiana","266916","*****"
"0500000US18143","Scott County, Indiana","23897","*****"
"0500000US18145","Shelby County, Indiana","44428","*****"
"0500000US18147","Spencer County, Indiana","20893","*****"
"0500000US18149","Starke County, Indiana","23215","*****"
"0500000US18151","Steuben County, Indiana","34190","*****"
"0500000US18153","Sullivan County, Indiana","21227","*****"
"0500000US18155","Switzerland County, Indiana","10514","*****"
"0500000US18157","Tippecanoe County, Indiana","178135","*****"
"0500000US18159","Tipton County, Indiana","15688","*****"
"0500000US18161","Union County, Indiana","7382","*****"
"0500000US18163","Vanderburgh County, Indiana","180877","*****"
"0500000US18165","Vermillion County, Indiana","15952","*****"
"0500000US18167","Vigo County, Indiana","108264","*****"
"0500000US18169","Wabash County, Indiana","32492","*****"
"0500000US18171","Warren County, Indiana","8421","*****"
"0500000US18173","Warrick County, Indiana","60538","*****"
"0500000US18175","Washington County, Indiana","28017","*****"
"0500000US18177","Wayne County, Indiana","68360","*****"
"0500000US18179","Wells County, Indiana","27732","*****"
"0500000US18181","White County, Indiana","24485","*****"
"0500000US18183","Whitley County, Indiana","33307","*****"
"0500000US19001","Adair County, Iowa","7543","*****"
"0500000US19003","Adams County, Iowa","3937","*****"
"0500000US19005","Allamakee County, Iowa","14152","*****"
"0500000US19007","Appanoose County, Iowa","12754","*****"
"0500000US19009","Audubon County, Iowa","5935","*****"
"0500000US19011","Benton County, Iowa","25895","*****"
"0500000US19013","Black Hawk County, Iowa","131947","*****"
"0500000US19015","Boone County, Iowa","26326","*****"
"0500000US19017","Bremer County, Iowa","24481","*****"
"0500000US19019","Buchanan County, Iowa","20947","*****"
"0500000US19021","Buena Vista County, Iowa","20460","*****"
